,place_id,reviews 2024,rev_prc,name,reviews,price_range,main_category,categories,query,latitude,longitude,category
113,ChIJDYnXDbgJxkcRolkk6zgmb4k,753,0.0412761059036342,Zero Zero,1105,$$$$$$$,Broodjeswinkel,"[""Broodjeswinkel""]",restaurants in museumkwartier,52.3650841,4.8902906,Shopping
114,ChIJ74XcqrgJxkcR9g0UqSG4KPU,749,0.0410568437208792,Ramen-Ya,5086,$$$$$$$,Ramen-noedelrestaurant,"[""Ramen-noedelrestaurant"",""Japans restaurant"",""Restaurant""]",restaurants in de wallen,52.3720513,4.895655,Dining & Cafes
115,ChIJlcPN_6kJxkcR2QA28gL6gr8,741,0.0406183193553691,Kafenion,2652,$$$$$$,Koffiehuis,"[""Koffiehuis""]",cafes in de wallen,52.374677,4.8813722,Dining & Cafes
116,ChIJZ5TbeaIJxkcRPKzZphIwYrs,735,0.0402894260812366,Box Sociaal,2603,$$$$$$$,Restaurant,"[""Restaurant"",""Australisch restaurant"",""Bar"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Koffiehuis"",""Cocktailbar"",""Koffiebar"",""Lunchrestaurant"",""Wijnbar""]",restaurants in buikslotermeerplein,52.3661856,4.9118301,Dining & Cafes
117,ChIJU9-Lo94JxkcRBzlvVAQV7n8,735,0.0402894260812366,Restaurant Moeders,4974,$$$$$$$,Nederlands restaurant,"[""Nederlands restaurant""]",restaurants in de jordaan,52.3717696,4.8750294,Dining & Cafes
118,ChIJO_40qnUJxkcRN_Opi2ibQN0,728,0.0399057172614153,Wereldmuseum Amsterdam,5438,,Museum,"[""Museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3627849,4.922711,Cultural & Historic
119,ChIJgYCiu5kLxkcRPQIZ1Wezozs,722,0.0395768239872827,"Holiday Inn Express Amsterdam - Arena Towers, an IHG Hotel",5092,,Hotel,"[""Hotel"",""Congrescentrum"",""Trouwlocatie""]",event venues in bijlmer arena,52.309601,4.94102,Hotel
120,ChIJy_w8o40JxkcRUCcFTTKggzU,720,0.0394671928959052,Sarphatipark,5525,,Stadspark,"[""Stadspark"",""Toeristische attractie""]",parks in negen straatjes,52.354296,4.8960787,Green Recreation
121,ChIJJ-S23XoJxkcRDsSNU2mgH34,719,0.0394123773502165,Restaurant De Kas,2844,$$$$$$,Haute-cuisinerestaurant,"[""Haute-cuisinerestaurant"",""Restaurant""]",restaurants in dapperbuurt,52.3521561,4.9305109,Dining & Cafes
122,ChIJmSIs9ZYJxkcRkx-Ou1QOZFI,711,0.0389738529847064,Magere Brug,6376,,Brug,"[""Brug"",""Monument"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3635978,4.9023824,Cultural & Historic
123,ChIJxYYOH_bixUcRmvXuhmyjUx4,709,0.0388642218933289,MEININGER Hotel Amsterdam City West,7696,,Hotel,"[""Hotel"",""Herberg""]",hotels in sloterdijk,52.390365,4.8374609,Hotel
124,ChIJ8TC-edsJxkcRJaQoPxTsOmQ,706,0.0386997752562626,Salmuera,2725,$$$,Latijns-Amerikaans restaurant,"[""Latijns-Amerikaans restaurant"",""Argentijns restaurant"",""Cocktailbar"",""Pan-Latijns-Amerikaans restaurant"",""Restaurant""]",bars in de jordaan,52.3732296,4.8793601,Dining & Cafes
125,ChIJAcnreDoJxkcRQpE1fUW0PM0,703,0.0385353286191964,ROBO-BAR Asian Grill & Sushi,4577,$$$$$$$,Restaurant,"[""Restaurant"",""Grillrestaurant"",""Bar"",""Bar & Grill"",""Sushirestaurant"",""Sushi takeaway""]",bars in leidseplein,52.3642099,4.8840664,Dining & Cafes
126,ChIJ3epwqJYJxkcRY3a2BWOvkZc,702,0.0384805130735076,Tacos & Tequila,2351,$$$$$$$,Mexicaans restaurant,"[""Mexicaans restaurant""]",restaurants in haarlemmerbuurt,52.3634198,4.885508199999999,Dining & Cafes
127,ChIJq2oar90JxkcRl9yf0n9-9RA,699,0.0383160664364413,The Burger Room,2635,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Bar"",""Cocktailbar"",""Restaurant voor vleesgerechten"",""Museum""]",bars in museumkwartier,52.3588385,4.8805196,Dining & Cafes
128,ChIJx_aU48UJxkcRxOEtx6d5Lng,688,0.037713095433865,Proeflokaal Arendsnest,4139,$$$$$$$,Bar,"[""Bar"",""Cafe""]",bars in 9 straatjes,52.3767312,4.8892983,Dining & Cafes
129,ChIJT9i3G8EJxkcR8mvIlXqnQXc,687,0.0376582798881762,Amsterdam Museum,6265,,Historisch museum,"[""Historisch museum"",""Kunstmuseum"",""Lokaal historisch museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3657717,4.9027821,Cultural & Historic
130,ChIJYYNts8YJxkcR9Gf1JbT9vLg,684,0.03749383325111,O'reillys Irish Pub,3377,$$$$$$$,Ierse pub,"[""Ierse pub""]",bars in 9 straatjes,52.372355,4.890033,Dining & Cafes
131,ChIJFWw3-0kJxkcREqCOjIKS6E4,684,0.03749383325111,Coffeeshop Tyson 2.0,1568,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in haarlemmerbuurt,52.371485,4.8891347,Cannabisshop
132,ChIJj8-dLGcJxkcRfHxRw1tdlsU,682,0.0373842021597325,Anjappar,1711,$$$$$$$,Zuid-Indiaas restaurant,"[""Zuid-Indiaas restaurant"",""Indiaas restaurant""]",bars in museumkwartier,52.3548304,4.8806387,Dining & Cafes
133,ChIJQySj900JxkcRSOFjUf0Uq44,681,0.0373293866140437,The Madras Diaries,2200,$$$$$$$,Indiaas restaurant,"[""Indiaas restaurant"",""Haute-cuisinerestaurant"",""Indiase takeaway"",""Modern Indiaas restaurant"",""Noord-Indiaas restaurant"",""Restaurant"",""Zuid-Indiaas restaurant""]",bars in leidseplein,52.364079,4.8846004,Dining & Cafes
134,ChIJaS6at-kJxkcRvmOwBD_gymk,678,0.0371649399769774,Coffeeshop The Dolphins Amsterdam,6041,,Cannabiswinkel,"[""Cannabiswinkel""]",stores in de leidseplein,52.365638,4.8852817,Cannabisshop
135,ChIJzbk_Ro0JxkcRBx1gNa0TbnI,677,0.0371101244312887,Coffeeshop Katsu,3900,,Cannabiswinkel,"[""Cannabiswinkel"",""Kunstgalerie"",""Toeristische attractie""]",coffeeshops in buikslotermeerplein,52.3547974,4.89325,Cannabisshop
136,ChIJpRPs5r0JxkcRUUIx22yPJX0,674,0.0369456777942224,Nationale Opera & Ballet,3663,,Theater,"[""Theater""]",event venues in nieuwmarkt,52.3673062,4.900926699999999,Event venue
137,ChIJceJzabQJxkcRHOWQSbwWG3A,672,0.0368360467028449,THE BUTCHER Social Club,3584,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Cocktailbar""]",bars in haarlemmerbuurt,52.383627,4.9022672,Dining & Cafes
138,ChIJa4Vy0cAJxkcRxmTug4Pxl84,669,0.0366716000657786,FuLu Mandarijn Amsterdam Fu Lu Zhong Can Ting,3611,$$$$$$$,Chinees restaurant,"[""Chinees restaurant"",""Aziatisch restaurant"",""Chinees afhaalrestaurant"",""Haute-cuisinerestaurant"",""Sichuan-restaurant""]",restaurants in negen straatjes,52.3716937,4.8925949,Dining & Cafes
139,ChIJufaJMsEJxkcRSiGAzmpg3Qc,669,0.0366716000657786,Abraxas,5417,,Cannabiswinkel,"[""Cannabiswinkel"",""Koffiebar""]",coffeeshops in negen straatjes,52.3721009,4.8912196,Cannabisshop
140,ChIJN_lcRHQJxkcRATpyj7glLxA,667,0.0365619689744011,Foam,3955,,Kunstmuseum,"[""Kunstmuseum"",""Museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3640863,4.8933224,Cultural & Historic
141,ChIJmz2W_bwJxkcR9aW1XLdd9LU,666,0.0365071534287123,Restaurant Olijfje,3217,$$$$$$$,Mediterraans restaurant,"[""Mediterraans restaurant"",""Restaurant voor vleesgerechten"",""Restaurant"",""Tapas restaurant"",""Turks restaurant"",""Veganistisch restaurant""]",restaurants in buikslotermeerplein,52.3687767,4.9054562,Dining & Cafes
142,ChIJ0T84-8YJxkcRpAGwFD2ingI,663,0.0363427067916461,De Nieuwe Kerk,3484,,Museum,"[""Museum"",""Kerk"",""Historische plaats"",""Streekmuseum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3739052,4.8918094,Cultural & Historic
143,ChIJ3-yu-E3ixUcR-obflfQkYiA,656,0.0359589979718248,Winkelcentrum Plein '40-'45,4571,,Winkelcentrum,"[""Winkelcentrum"",""Markt""]",shopping malls in negen straatjes,52.3803026,4.8229874,Shopping
144,ChIJC0UaPjoIxkcRNIonMwPm_TU,655,0.035904182426136,Cannibale Royale du Nord,2896,$$,Restaurant,"[""Restaurant"",""Grillrestaurant"",""Bar"",""Bar & Grill""]",restaurants in buikslotermeerplein,52.4001775,4.892396199999999,Dining & Cafes
145,ChIJab4tH-kJxkcRsZ3Tp2_ZpBE,647,0.0354656580606259,Jazz Cafe Alto,2582,$$$$$$$,Jazzclub,"[""Jazzclub""]",bars in leidseplein,52.363513,4.8844709,Entertainment & Nightlife
146,ChIJB8x7vNoJxkcRB_tJJdcvNsc,644,0.0353012114235597,La Perla Pizzeria,3685,$$$$$$$,Pizzeria,"[""Pizzeria""]",restaurants in de jordaan,52.3770522,4.8820229,Dining & Cafes
147,ChIJgcR47OIJxkcR6JS-5U83nMA,643,0.0352463958778709,Groot Melkhuis,2302,$$$$$$$,Restaurant,"[""Restaurant"",""Evenementenlocatie"",""Lunchrestaurant"",""Pizzeria"",""Speeltuin""]",bars in vondelpark,52.358471,4.8683,Dining & Cafes
148,ChIJVfr2wLkJxkcRWWyb7t7ZQgs,641,0.0351367647864934,Dabka,3168,$$$$$$$,Libanees restaurant,"[""Libanees restaurant"",""Restaurant""]",restaurants in de wallen,52.375894,4.9008921,Dining & Cafes
149,ChIJw6roY-0JxkcR4kx59nXldmY,641,0.0351367647864934,The Seafood Bar,4078,$$$,Visrestaurant,"[""Visrestaurant"",""Bar""]",bars in de pijp,52.356462,4.8904503,Dining & Cafes
150,ChIJaR93t_QJxkcRcPwZ9UwKFOQ,640,0.0350819492408046,Portugalia Tasca,1659,$$$$$$$,Portugees restaurant,"[""Portugees restaurant"",""Mediterraans restaurant"",""Restaurant""]",restaurants in buikslotermeerplein,52.3668091,4.89724,Dining & Cafes
151,ChIJfa-SHLkJxkcRsdfChXB4JLk,637,0.0349175026037384,Cafe Old Sailor,3281,$$$$$$$,Cafe,"[""Cafe"",""Bar"",""Koffiehuis""]",bars in wallengebied,52.373711,4.899558,Dining & Cafes
152,ChIJhfOaePYJxkcRWWJAZeXdlp4,637,0.0349175026037384,Leonardo Hotel Amsterdam Rembrandtpark,5604,,Hotel,"[""Hotel""]",hotels in sloterdijk,52.3681227,4.8440078,Hotel
153,ChIJ_yRiXyMJxkcR51uCTGlqlpc,635,0.0348078715123609,Cannibale Royale Rozengracht,1885,$$$$$$$,Restaurant,"[""Restaurant"",""Grillrestaurant"",""Bar & Grill""]",restaurants in de jordaan,52.3732307,4.879169699999999,Dining & Cafes
154,ChIJ443XPsUJxkcR9uCRmU48-iQ,634,0.0347530559666721,Amsterdam Tulip Museum,1929,,Museum,"[""Museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3763222,4.8841231,Cultural & Historic
155,ChIJ-x5khBTvxUcRHPqPFatcwx0,633,0.0346982404209833,Pathe Haarlem,4474,,Bioscoop,"[""Bioscoop""]",movie theaters in sloterdijk,52.381763,4.629402,Activities
156,ChIJ-RAyRD0KxkcRG4koK51opDE,631,0.0345886093296058,Hotel Novotel Amsterdam City,5176,,Hotel,"[""Hotel"",""Restaurant""]",hotels in bijlmer arena,52.3337156,4.8885168,Hotel
157,ChIJZaz-9-0LxkcRtYIXV9qe2C4,631,0.0345886093296058,Via Amsterdam,5090,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3261111,4.9538889,Hotel
158,ChIJg6ynCQrixUcR922qP_WH31o,631,0.0345886093296058,LAB111,1991,,Cultureel centrum,"[""Cultureel centrum"",""Evenementenlocatie"",""Bioscoop"",""Cafe""]",movie theaters in dapperbuurt,52.3635657,4.8671983,Cultural & Historic
159,ChIJEUO-OccJxkcR4VAAGRIGuKA,630,0.0345337937839171,Nationaal Monument,4501,,Herdenkingsplek,"[""Herdenkingsplek"",""Monument"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3728543,4.8937068,Cultural & Historic
160,ChIJ_WZ4cs0LxkcR8gFUHvfuBsE,629,0.0344789782382283,Leonardo Royal Hotel Amsterdam,2987,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.332426,4.917847,Hotel
161,ChIJv6OOxGDixUcR0NBBnqvC4sw,629,0.0344789782382283,XO Hotels Park West,4542,,Hotel,"[""Hotel""]",hotels in haarlemmerbuurt,52.385601,4.8470597,Hotel
162,ChIJPSo_6egJxkcRy5XGtB8TmUk,627,0.0343693471468508,Apple,4888,$$$,Elektronicawinkel,"[""Elektronicawinkel"",""Computerreparatie"",""Reparatiewinkel voor mobiele telefoons""]",stores in de leidseplein,52.3635453,4.8824664,Shopping
163,ChIJIbstAsAJxkcROYadEi9WhYk,626,0.034314531601162,Burgerbar Warmoesstraat,4222,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Snackbar"",""Restaurant""]",restaurants in de wallen,52.3759101,4.8989989,Dining & Cafes
164,ChIJT49L8IwJxkcRWhqlI5a5H68,622,0.034095269418407,Massimo Gelato,2380,$$$$$$,IJssalon,"[""IJssalon"",""Koffiehuis""]",cafes in de pijp,52.3526271,4.8946161,Dining & Cafes
165,ChIJDyPty8MJxkcRjpDqIW6HUFo,620,0.0339856383270295,Proeflokaal A. van Wees,1656,$$$$$$$,Nederlands restaurant,"[""Nederlands restaurant"",""Bar"",""Bierzaal"",""Koffiehuis"",""Lunchrestaurant"",""Restaurant""]",restaurants in negen straatjes,52.3699677,4.8872316,Dining & Cafes
166,ChIJZ2wmXugJxkcRm0XUq9Ibeog,620,0.0339856383270295,The Waterhole,3771,,Locatie voor live muziek,"[""Locatie voor live muziek"",""Concertzaal"",""Dartsbar"",""Discotheek"",""Nachtclub"",""Poolcentrum"",""Sportcafe""]",bars in indische buurt,52.364865,4.882593,Event venue
167,ChIJbaBj8OgJxkcRFSTdTHkc96c,618,0.033876007235652,The Bulldog Palace,6536,$$$$$$$,Restaurant,"[""Restaurant"",""Bar""]",bars in leidseplein,52.3639778,4.8834029,Dining & Cafes
168,ChIJuUt2ou0JxkcRHTmJQEjNvMQ,617,0.0338211916899632,LOCALS All Day Brunch,1850,$$$$$$$,Restaurant,"[""Restaurant"",""Ontbijtrestaurant"",""Brunchrestaurant""]",cafes in de pijp,52.3575474,4.8891126,Dining & Cafes
169,ChIJxcAuLpcLxkcRWXXJuEXtQZ4,614,0.033656745052897,MediaMarkt Amsterdam Arena,4742,,Elektronicawinkel,"[""Elektronicawinkel""]",stores in bijlmer arena,52.3134613,4.9441925,Shopping
170,ChIJ_5j_RccJxkcRtPh7den4sB8,612,0.0335471139615194,Anantara Grand Hotel Krasnapolsky Amsterdam,5584,,Hotel,"[""Hotel""]",hotels in de wallen,52.3726648,4.8942603,Hotel
171,ChIJdajft7oJxkcRWoAzMQ3ggjw,609,0.0333826673244532,MediaMarkt Amsterdam Centrum,5583,,Elektronicawinkel,"[""Elektronicawinkel""]",stores in de nieuwmarkt,52.3760511,4.907266,Shopping
172,ChIJ5eKdQMcJxkcRL57jh7QU8jc,609,0.0333826673244532,Majestic,2158,$$$,Restaurant,"[""Restaurant"",""Bar"",""Koffiehuis""]",restaurants in de wallen,52.3730556,4.8941667,Dining & Cafes
173,ChIJT-qlWOgJxkcRHOz4jtj-mPU,609,0.0333826673244532,Three Sisters,3474,$$$$$$$,Sportcafe,"[""Sportcafe"",""Bar"",""Koffiehuis"",""Engels restaurant"",""Cafe""]",bars in wallengebied,52.3664248,4.897028,Dining & Cafes
174,ChIJCX5FdO0JxkcRor975fXq3lA,607,0.0332730362330757,Bakers & Roasters,4220,$$$$$$$,Brunchrestaurant,"[""Brunchrestaurant"",""Braziliaans restaurant"",""Ontbijtrestaurant"",""Koffiehuis"",""Taartenwinkel"",""Espressobar"",""Lunchrestaurant"",""Nieuw-Zeelands restaurant"",""Restaurant""]",restaurants in de pijp,52.357289,4.8898554,Dining & Cafes
175,ChIJk_jIQQsJxkcRxEsf3kkT_nc,605,0.0331634051416981,Brouwerij 't IJ - Proeflokaal de Molen,7982,$$,Brouwerij,"[""Brouwerij"",""Bar"",""Brouwerijcafe""]",bars in vondelpark,52.3666908,4.9264253,Dining & Cafes
176,ChIJdboLf5IJxkcRmXkoS5qhLcU,602,0.0329989585046319,Hearth,2406,$$,Veganistisch restaurant,"[""Veganistisch restaurant"",""Cocktailbar""]",bars in buikslotermeerplein,52.3584979,4.9129986,Dining & Cafes
177,ChIJR69z3EIMxkcRTsNqUxAI--o,598,0.0327796963218768,Gaasperpark,4113,,Park,"[""Park"",""Toeristische attractie""]",parks in negen straatjes,52.3105995,4.9924296,Green Recreation
178,ChIJ0W1l0pcJxkcRQO5KDCFd6mg,597,0.0327248807761881,Dignita Hoftuin,2912,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Koffiehuis"",""Lunchrestaurant""]",cafes in nieuwmarkt,52.3656404,4.9044574,Dining & Cafes
179,ChIJG8scpJUJxkcR4ccjAgpLST4,596,0.0326700652304993,Boerejongens Coffeeshop,4791,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in negen straatjes,52.3648729,4.8980282,Cannabisshop
180,ChIJ-e1IGhTixUcRy260F0WUXj4,593,0.032505618593433,Rembrandtpark,4918,,Park,"[""Park"",""Toeristische attractie""]",parks in negen straatjes,52.3647222,4.8461111,Green Recreation
181,ChIJD9YNuZALxkcRkLnJiqkoaaM,586,0.0321219097736118,ArenAPoort,878,,Winkelcentrum,"[""Winkelcentrum"",""Bedrijvenpark"",""Evenementenlocatie""]",shopping malls in negen straatjes,52.3122973,4.9455088,Shopping
182,ChIJkbfErMYJxkcRPdHbrqwb4jE,584,0.0320122786822342,The Butcher - Nine Streets,3850,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Snackbar"",""Restaurant""]",restaurants in negen straatjes,52.3723042,4.8891365,Dining & Cafes
183,ChIJFxkh0cEJxkcR7p1_-2eUYS8,582,0.0319026475908567,Torture Museum Amsterdam,3364,,Museum,"[""Museum"",""Historisch museum"",""Toeristische attractie""]",tourist attractions in negen straatjes,52.3673058,4.8906283,Cultural & Historic
184,ChIJ16hr7g0JxkcRMHJ4kxGM2g0,579,0.0317382009537904,"Holiday Inn Express Amsterdam - North Riverside, an IHG Hotel",1993,,Hotel,"[""Hotel"",""Congrescentrum""]",hotels in negen straatjes,52.3840477,4.919522499999999,Hotel
186,ChIJE3q2NcYJxkcRQM0Ug_er0ho,570,0.0312448610425916,Polly Goudvisch,742,$$$$$$$,Restaurant,"[""Restaurant"",""Evenementenlocatie"",""Cafe"",""Brasserie""]",bars in buikslotermeerplein,52.3824545,4.9032801,Dining & Cafes
188,ChIJV7MaFnYJxkcRRsotO9L0WOI,568,0.0311352299512141,Oosterpark,6490,,Park,"[""Park""]",parks in negen straatjes,52.3600823,4.9204907,Green Recreation
189,ChIJj6zLMnELxkcRjFCgEFm9Ono,566,0.0310255988598366,Wereldrestaurant A2,1493,$$$$$$$,Restaurant,"[""Restaurant"",""Dessertrestaurant"",""Restaurant voor vleesgerechten"",""Visrestaurant"",""Sushirestaurant"",""Wokrestaurant""]",restaurants in bijlmer arena,52.2950592,4.9424533,Dining & Cafes
190,ChIJ9SuVJ5IJxkcRECUoVvt2GO4,564,0.0309159677684591,Saravanaa Bhavan,4779,$$$$$$$,Indiaas restaurant,"[""Indiaas restaurant"",""Restaurant""]",restaurants in zuidas,52.3576736,4.899556,Dining & Cafes
191,ChIJn7g1S4wJxkcRLgHtDTx9aZU,563,0.0308611522227703,Pathe Amsterdam Noord,1437,,Bioscoop,"[""Bioscoop""]",movie theaters in buikslotermeerplein,52.4007003,4.9346766,Activities
192,ChIJU2qVoLkJxkcRB8mgtNMmmEc,563,0.0308611522227703,Bird Thais Restaurant,3934,$$$$$$$,Thais restaurant,"[""Thais restaurant"",""Aziatisch restaurant"",""Zuidoost-Aziatisch restaurant""]",restaurants in de wallen,52.3745823,4.9004826,Dining & Cafes
193,ChIJy1SGNDsIxkcRU4LDPh6WB8c,561,0.0307515211313928,Loetje Amsterdam aan 't IJ,4278,$$,Restaurant,"[""Restaurant"",""Steak- en karbonaderestaurant"",""Familierestaurant"",""Restaurant voor vleesgerechten"",""Steakhouse""]",restaurants in haarlemmerbuurt,52.4029051,4.885641199999999,Dining & Cafes
194,ChIJYdz3D8UJxkcRWXG3uo2Em14,558,0.0305870744943265,Black and Blue,3079,$$,Restaurant,"[""Restaurant"",""Koffiehuis"",""Continentaal-Europees restaurant"",""Eetcafe"",""Lunchrestaurant"",""Modern-Europees restaurant"",""Steakhouse""]",restaurants in de jordaan,52.3757472,4.8854076,Dining & Cafes
195,ChIJpxRh27kJxkcRVwU66wXq7RQ,558,0.0305870744943265,Basiliek van de Heilige Nicolaas,2777,,Katholieke kerk,"[""Katholieke kerk"",""Monument"",""Toeristische attractie""]",tourist attractions in bijlmer arena,52.3766017,4.900874,Cultural & Historic
196,ChIJk6EAQsYJxkcRlqpS70FIz_w,556,0.030477443402949,Greenwoods Singel,2951,$$$$$$$,Brunchrestaurant,"[""Brunchrestaurant"",""Ontbijtrestaurant"",""Koffiehuis"",""Theehuis"",""Veganistisch restaurant"",""Vegetarisch restaurant""]",cafes in haarlemmerbuurt,52.3758,4.891298,Dining & Cafes
197,ChIJXafAzefjxUcR6Je9MZS_x1o,555,0.0304226278572603,Akerpoort Outlet & Megastores,3414,,Winkelcentrum,"[""Winkelcentrum""]",shopping malls in negen straatjes,52.36041,4.782237299999999,Shopping
198,ChIJk101poQJxkcRpZN1Mb3_3hw,555,0.0304226278572603,The Social Hub Amsterdam City,3842,,Hotel,"[""Hotel"",""Hotel voor langdurig verblijf""]",hotels in bijlmer arena,52.3546943,4.9137024,Hotel
199,ChIJ5dKrnJoJxkcR0ehyJ37T-Tc,554,0.0303678123115715,Cafe Restaurant De Ysbreeker,2892,$$,Restaurant,"[""Restaurant"",""Koffiehuis"",""Frans restaurant"",""Brasserie""]",cafes in dapperbuurt,52.3574618,4.906755,Dining & Cafes
200,ChIJsyGhPLkJxkcR5doRfl-O2L4,551,0.0302033656745052,Greenhouse Effect Coffeeshop Amsterdam,3324,$$,Cannabisclub,"[""Cannabisclub"",""Koffiehuis"",""Cannabiswinkel""]",coffeeshops in buikslotermeerplein,52.372849,4.899859,Cannabisshop
201,ChIJE7kBFcgJxkcRt93dXpydHnE,551,0.0302033656745052,Lost in Amsterdam Lounge Cafe & Cocktail Bar,3900,$$$$$$$,Cocktailbar,"[""Cocktailbar"",""Bar"",""Koffiehuis"",""Bar met live muziek"",""Lounge""]",bars in wallengebied,52.3785058,4.8952427,Dining & Cafes
202,ChIJC3g7RLgJxkcR7MWadvd1_u0,548,0.030038919037439,Cafe Hill Street Blues,3716,$$$$$$$,Lounge,"[""Lounge"",""Kunstcafe"",""Bar"",""Koffiehuis"",""Evenementenlocatie""]",bars in wallengebied,52.375479,4.898224,Dining & Cafes
203,ChIJJVSNLlnixUcRa8wszX39t7M,546,0.0299292879460615,"Holiday Inn Express Amsterdam - Sloterdijk Station, an IHG Hotel",3630,,Hotel,"[""Hotel"",""Congrescentrum"",""Trouwlocatie""]",hotels in negen straatjes,52.3878316,4.837560799999999,Hotel
204,ChIJd3pHP8UJxkcR-GFIxnNW59Y,546,0.0299292879460615,Amsterdam Cheese Museum,4007,,Museum,"[""Museum"",""Kaaswinkel""]",museums in negen straatjes,52.376389,4.884251,Cultural & Historic
206,ChIJO5oH0t0JxkcRKkXlC7IYHMA,544,0.0298196568546839,Waterkant,4379,$$$$$$$,Bar,"[""Bar""]",bars in 9 straatjes,52.3699808,4.8760914,Dining & Cafes
207,ChIJaYzSELUJxkcRWtmB3uc-ViQ,544,0.0298196568546839,FACTORY GIRL Brunch Restaurant,1973,$$$$$$$,Ontbijtrestaurant,"[""Ontbijtrestaurant"",""Brunchrestaurant"",""Dessertrestaurant"",""Health Food-restaurant"",""Mediterraans restaurant"",""Restaurant"",""Tapas restaurant"",""Turks restaurant"",""Veganistisch restaurant"",""Vegetarisch restaurant""]",restaurants in de pijp,52.3556284,4.8889362,Dining & Cafes
208,ChIJRy5K5gUKxkcRGHAVWKzxxTA,543,0.0297648413089952,Coolblue,4391,,Elektronicawinkel,"[""Elektronicawinkel"",""Winkel huishoudapparatuur"",""Mobiele-telefoonwinkel"",""Computerwinkel"",""Winkel voor wasmachines en wasdrogers""]",stores in zuidas,52.3369405,4.869730199999999,Shopping
209,ChIJ1b_TTccJxkcRZyWWg9xyPJ0,543,0.0297648413089952,CAU Steakhouse,3313,$$,Argentijns restaurant,"[""Argentijns restaurant""]",restaurants in de wallen,52.3723766,4.8946455,Dining & Cafes
210,ChIJSTDCBTQJxkcR5WmQWgXSo1Y,538,0.0294907635805514,Casa Rosso,1294,,Theater,"[""Theater""]",movie theaters in nieuwmarkt,52.3726371,4.8978467,Event venue
211,ChIJN7SBkswJxkcReEONfZLpUM4,536,0.0293811324891739,The Greek Embassy - Coffee Bar Kouzina - Weesperzijde,848,$$,Grieks restaurant,"[""Grieks restaurant"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Koffiebar"",""Mediterraans restaurant""]",cafes in oosterparkbuurt,52.3529617,4.910444399999999,Dining & Cafes
